what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741478256243
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1741478264359
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1741478267150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1741478269946
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1741478270678
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741478274694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741478286902
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1741478288804
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1741478289810
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1741478295933
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1741478296575
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741478298149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741478694321
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.ContentOutline",1741478694342
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1741478696007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1741478697394
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1741478698064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1741478698225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741478700273
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741479602341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741479840378
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741479862447
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741479866165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741481212701
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1741481219338
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741481225304
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741481259868
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1741481264031
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741481271928
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741481287886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741481288276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1741481291980
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1741481522294
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1741481522340
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1741481522340
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1741481522371
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1741481522972
