what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1740880637593
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740880641021
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740880656296
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740880659114
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740880779293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740880786206
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740880788390
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1740880788877
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1740880791215
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1740880791478
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1740880796194
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740880835875
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881041969
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881055519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881270707
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881328139
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881612748
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1740881614697
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881617147
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881619021
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1740881622524
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1740881626029
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881628853
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881628875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881629498
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881631907
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881634880
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881636848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881642286
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881657469
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881660967
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881670607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881670633
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881674473
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1740881698788
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1740881701848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881712067
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881714102
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1740881714546
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1740881716957
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1740881717209
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1740881721891
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1740881726951
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881732347
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881959085
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1740881962685
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1740881964949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881971552
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740881973985
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1740881974561
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1740881977396
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1740881977827
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1740881982961
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1740882006728
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1740882024848
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1740882025657
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1740882319429
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1740882323179
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740882583000
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740882604460
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740882610530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740882672109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1740882676997
