what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1744468912234
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1744468912234
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1744468912234
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1744468912234
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1744468912234
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1744468912234
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1744468912234
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1744468912234
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1744468912250
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1744468912250
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1744468912250
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1744468912250
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1744468912250
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1744468912250
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1744468912250
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1744468912250
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1744468912250
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1744468912250
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1744468912250
os,sysinfo,,,"win32",1744468912250
arch,sysinfo,,,"x86",1744468912250
ws,sysinfo,,,"win32",1744468912250
locale,sysinfo,,,"en_US",1744468912250
processors,sysinfo,,,"8",1744468912250
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1744468912250
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1744468912250
java.specification.name,sysinfo,,,"Java Platform API Specification",1744468912250
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1744468912250
java.specification.version,sysinfo,,,"1.6",1744468912250
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1744468912250
java.version,sysinfo,,,"1.6.0_23",1744468912250
java.vm.info,sysinfo,,,"mixed mode",1744468912250
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1744468912250
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1744468912250
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1744468912250
java.vm.specification.version,sysinfo,,,"1.0",1744468912250
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1744468912250
java.vm.version,sysinfo,,,"19.0-b09",1744468912250
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1744468912323
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1744468912403
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468916435
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468923698
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1744468936488
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1744468936508
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1744468938233
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1744468938594
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1744468941631
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1744468941631
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1744468941631
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1744468941631
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468941673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468943766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468946942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468949370
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468949386
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468952960
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1744468959448
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1744468959448
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468961352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468962642
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1744468963039
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1744468963058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468972233
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468972240
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468976198
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468978246
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744468978889
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469183321
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469184496
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469203710
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469257795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469435760
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469436795
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469438058
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469439024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469442987
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1744469446529
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1744469449918
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469457842
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469459631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1744469464507
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1744469465648
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469467769
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469469795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469473477
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469474872
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1744469475300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469479005
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469479011
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469519604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469762729
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1744469766913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469773587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469792894
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1744469802885
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469804325
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469829623
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1744469832424
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469834501
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469836481
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1744469840552
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1744469843728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469846677
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469848005
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1744469848388
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469851996
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469852003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744469856948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470006622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470007189
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470018482
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470020748
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470022829
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470023225
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470023753
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1744470026080
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470037011
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470251084
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470262026
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470265618
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470266350
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470305024
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470307094
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470308583
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1744470308640
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1744470308702
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1744470308887
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1744470308887
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1744506362551
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1744506362551
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1744506362551
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1744506362551
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1744506362551
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1744506362551
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1744506362551
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1744506362551
